customer_id,bank_id,first_name,last_name,account_no,account_type,phone
1353,90,Suresh,Das,4876461906,Current,9250627031
1354,51,Vijay,Chauhan,1286636020,Saving,9837974026
1355,11,Suresh,Pandey,6572395137,Saving,9267230553
1356,58,Swati,Deshmukh,8421707086,Saving,9445077813
1357,51,Kavita,Joshi,5664408254,Current,9487560232
1358,99,Suresh,Kulkarni,1874370247,Saving,9141868870
1359,27,Swati,Yadav,7804992794,Saving,9723172649
1360,18,Deepa,Kulkarni,8891706657,Saving,9446293613
1361,74,Swati,Yadav,4510426895,Current,9906351868
1362,37,Vijay,Deshmukh,5238449699,Current,9319593994
1363,91,Vijay,Kulkarni,6134008907,Saving,9589677410
1364,51,Arjun,Kulkarni,7788427793,Saving,9382199758
1365,95,Deepa,Chauhan,4887566308,Saving,9933329184
1366,47,Kavita,Bhattacharya,7101052487,Saving,9150729719
1367,23,Rohan,Kulkarni,5153549308,Saving,9197920831
1368,66,Anjali,Bansal,4443996759,Saving,9982332165
1369,49,Kavita,Das,4676466465,Saving,9521664883
1370,59,Manish,Pandey,6075244662,Current,9841363012
1371,41,Suresh,Pandey,7965937760,Current,9180849564
1372,4,Manish,Das,3150332667,Saving,9652773205
1373,4,Rohan,Kulkarni,2795499281,Current,9554445027
1374,34,Rohan,Deshmukh,9117718712,Saving,9397013806
1375,73,Anjali,Bansal,8452819306,Current,9659762617
1376,71,Kavita,Pandey,8557921285,Current,9252964585
1377,91,Deepa,Das,4781322465,Current,9957729692
1378,65,Rohan,Chauhan,1974038201,Saving,9720350686
1379,31,Anjali,Yadav,2003891168,Saving,9960607025
1380,100,Arjun,Nair,3582219134,Saving,9736249983
1381,66,Rohan,Bhattacharya,5788744824,Current,9615324318
1382,77,Suresh,Chauhan,3772984327,Saving,9466285570
1383,100,Suresh,Pandey,4717631342,Saving,9981300394
1384,42,Meena,Das,3647408459,Saving,9368339278
1385,14,Kavita,Nair,8580247594,Saving,9201224486
1386,62,Swati,Bhattacharya,8747526216,Saving,9788680974
1387,64,Swati,Chauhan,1632175757,Saving,9995104144
1388,99,Arjun,Pandey,6892693087,Saving,9967906874
1389,14,Meena,Das,2708431483,Current,9909122272
1390,99,Deepa,Deshmukh,1596026345,Current,9306713816
1391,83,Anjali,Bhattacharya,9080344910,Saving,9349925196
1392,65,Anjali,Yadav,5777952776,Saving,9224717246
1393,15,Swati,Joshi,7462005695,Saving,9816838081
1394,63,Kavita,Yadav,3634052472,Saving,9614157327
1395,83,Meena,Pandey,8888586751,Saving,9217184063
1396,51,Suresh,Chauhan,9764296658,Current,9474255728
1397,30,Manish,Joshi,5012585835,Current,9686289856
1398,25,Swati,Nair,4322699543,Saving,9613971429
1399,77,Manish,Bhattacharya,2504152662,Saving,9914674864
1400,87,Kavita,Bhattacharya,9971246520,Saving,9843081421
1401,21,Suresh,Das,5712465293,Saving,9876885670
1402,80,Deepa,Chauhan,6274221551,Current,9245041476
1403,97,Swati,Nair,2606101263,Current,9419175973
1404,41,Vijay,Yadav,7591002792,Saving,9611241323
1405,25,Kavita,Pandey,9622363204,Saving,9617535287
1406,54,Manish,Pandey,6249139489,Current,9883491213
1407,64,Meena,Yadav,9085759416,Saving,9308752228
1408,33,Kavita,Joshi,8501340099,Current,9284524793
1409,24,Suresh,Bansal,1639612779,Saving,9337872893
1410,51,Anjali,Chauhan,1397988526,Saving,9590093946
1411,80,Suresh,Pandey,5300525039,Saving,9680147389
1412,30,Vijay,Pandey,1839018019,Current,9692319913
1413,71,Vijay,Bansal,9278590917,Current,9261123363
1414,17,Rohan,Pandey,6810533100,Saving,9120816427
1415,16,Vijay,Chauhan,9232472937,Current,9224339574
1416,30,Rohan,Deshmukh,6101988213,Current,9759739329
1417,3,Swati,Bhattacharya,2610997848,Saving,9427417743
1418,91,Meena,Pandey,1104227240,Saving,9285087189
1419,71,Deepa,Das,9714079497,Current,9804455181
1420,31,Manish,Joshi,7435875789,Saving,9144127076
1421,18,Swati,Joshi,3413097079,Current,9101431019
1422,25,Kavita,Yadav,1396054892,Saving,9788107868
1423,60,Deepa,Joshi,9409723939,Current,9979085293
1424,3,Anjali,Kulkarni,5767334968,Saving,9492873959
1425,50,Meena,Pandey,2739744939,Saving,9791478817
1426,88,Rohan,Deshmukh,4442214315,Saving,9130404646
1427,10,Meena,Chauhan,8863999530,Saving,9188404065
1428,77,Kavita,Joshi,9972386904,Saving,9103662626
1429,59,Deepa,Das,3039532453,Saving,9894827432
1430,26,Kavita,Chauhan,4915916451,Current,9824360061
1431,92,Kavita,Chauhan,6667965607,Saving,9181380012
1432,84,Suresh,Joshi,4692561165,Saving,9677917308
1433,43,Suresh,Nair,1198594773,Saving,9583705006
1434,18,Manish,Bansal,4536441977,Current,9578866442
1435,12,Vijay,Bhattacharya,7254611510,Saving,9909655692
1436,26,Swati,Chauhan,9606961451,Current,9746736082
1437,74,Meena,Nair,9958927875,Saving,9914468107
1438,47,Kavita,Bansal,4627608999,Saving,9670437648
1439,6,Anjali,Yadav,9114261338,Saving,9442388131
1440,28,Meena,Kulkarni,3392867880,Current,9962075578
1441,73,Kavita,Deshmukh,1514563502,Current,9664979288
1442,29,Swati,Kulkarni,6065952418,Current,9571904023
1443,80,Vijay,Joshi,5857043344,Current,9301519383
1444,46,Anjali,Pandey,3962889483,Current,9815613705
1445,30,Deepa,Deshmukh,9452673086,Saving,9913115513
1446,21,Deepa,Joshi,9498034375,Saving,9730011118
1447,65,Manish,Bansal,1324305067,Current,9336742951
1448,50,Manish,Pandey,7116452604,Saving,9848019894
1449,82,Meena,Nair,7122594154,Current,9261481811
1450,42,Deepa,Yadav,6175758413,Current,9793844120
1451,95,Anjali,Das,7189376215,Current,9248017690
1452,69,Suresh,Bhattacharya,9351478138,Saving,9824442608
1453,79,Vijay,Pandey,4011770216,Saving,9109230240
1454,8,Kavita,Pandey,6145294019,Saving,9376611954
1455,38,Arjun,Chauhan,2686430757,Saving,9245430475
1456,83,Rohan,Bhattacharya,3309273344,Saving,9717576776
1457,3,Vijay,Chauhan,9104114097,Saving,9560000859
1458,22,Kavita,Kulkarni,4868174245,Current,9354071699
1459,77,Arjun,Bansal,6221305030,Saving,9925060580
1460,90,Deepa,Das,1309662851,Current,9823887089
1461,80,Rohan,Chauhan,7030292267,Current,9226522657
1462,30,Vijay,Deshmukh,8111439608,Saving,9915941213
1463,86,Rohan,Deshmukh,9787836050,Saving,9296989303
1464,22,Vijay,Nair,9024697353,Current,9208369614
1465,62,Anjali,Yadav,7780518786,Current,9532698563
1466,53,Arjun,Joshi,1607954444,Saving,9182854541
1467,94,Suresh,Kulkarni,2003322607,Saving,9232300276
1468,61,Suresh,Bansal,5132689926,Saving,9446879657
1469,35,Vijay,Das,2971464246,Current,9243349647
1470,50,Deepa,Chauhan,4429516164,Saving,9507910415
1471,45,Rohan,Kulkarni,7942266816,Saving,9464238858
1472,42,Manish,Deshmukh,1690362627,Current,9841704611
1473,70,Anjali,Bhattacharya,7822546424,Saving,9134348734
1474,92,Suresh,Nair,8823287863,Saving,9492125720
1475,67,Rohan,Joshi,4280893260,Saving,9828795119
1476,11,Suresh,Joshi,3095969721,Current,9412739787
1477,27,Manish,Nair,7354338127,Saving,9588512544
1478,43,Meena,Bansal,1126864136,Current,9836145812
1479,63,Suresh,Bansal,7769080755,Saving,9714445522
1480,36,Vijay,Das,5383164476,Current,9816046258
1481,83,Suresh,Das,4932182814,Saving,9336479265
1482,43,Manish,Das,2497392983,Saving,9672097997
1483,3,Suresh,Pandey,5079654577,Saving,9797854231
1484,86,Anjali,Yadav,3836778634,Saving,9823888391
1485,58,Vijay,Kulkarni,3559491757,Current,9892626266
1486,18,Deepa,Chauhan,9662501847,Saving,9539234147
1487,76,Vijay,Chauhan,8779998727,Current,9491438736
1488,46,Swati,Joshi,1655604425,Saving,9341737519
1489,3,Meena,Nair,2786575008,Saving,9692227956
1490,26,Kavita,Bhattacharya,7769567017,Saving,9293755829
1491,32,Anjali,Nair,5077841520,Saving,9528075183
1492,60,Arjun,Pandey,5757783430,Current,9153539507
1493,9,Suresh,Kulkarni,3192032308,Current,9240334477
1494,60,Swati,Yadav,3808671001,Saving,9867798888
1495,6,Meena,Yadav,7555923216,Current,9975158969
1496,85,Vijay,Kulkarni,5603100731,Saving,9402697061
1497,13,Arjun,Pandey,5125294386,Current,9113138876
1498,28,Rohan,Kulkarni,9949124962,Saving,9707316679
1499,42,Rohan,Pandey,8789840370,Saving,9212830502
1500,73,Suresh,Yadav,8572088549,Saving,9595059191
1501,80,Manish,Nair,6755773574,Current,9434911751
1502,90,Vijay,Chauhan,6643203023,Current,9798916533
1503,37,Swati,Bhattacharya,9402373551,Saving,9497308996
1504,40,Vijay,Joshi,5682561813,Saving,9770831957
1505,82,Rohan,Das,5635681864,Saving,9987948024
1506,20,Meena,Bansal,2518122062,Current,9775830893
1507,7,Meena,Joshi,9756262652,Saving,9109599150
1508,88,Rohan,Kulkarni,1011567062,Current,9559502560
1509,11,Kavita,Deshmukh,4084795791,Saving,9612392142
1510,4,Rohan,Nair,9074756712,Saving,9895084736
1511,18,Vijay,Bansal,6936288146,Saving,9250802350
1512,45,Vijay,Nair,6464701095,Saving,9346388659
1513,83,Kavita,Chauhan,1732340734,Saving,9677764408
1514,19,Kavita,Pandey,1456986693,Saving,9406387681
1515,34,Manish,Nair,9597802197,Saving,9631000402
1516,56,Deepa,Chauhan,5994501899,Saving,9150539304
1517,9,Anjali,Joshi,9863686050,Saving,9670677221
1518,54,Arjun,Das,1209291372,Current,9511764474
1519,5,Rohan,Joshi,3975520146,Saving,9705042840
1520,83,Deepa,Bansal,8717604292,Saving,9558347860
1521,70,Arjun,Deshmukh,7668570539,Saving,9437036919
1522,85,Suresh,Bansal,4920161633,Current,9376931797
1523,14,Arjun,Yadav,7839401862,Saving,9806790014
1524,20,Manish,Joshi,5278382397,Saving,9495789666
1525,19,Meena,Deshmukh,6805141498,Saving,9931372794
1526,4,Kavita,Chauhan,3954684216,Saving,9439996533
1527,31,Meena,Yadav,1158743135,Saving,9442939981
1528,67,Suresh,Pandey,2918242732,Current,9283763118
1529,87,Kavita,Bhattacharya,9375840983,Current,9690679762
1530,61,Vijay,Das,1433338492,Saving,9323484098
1531,59,Meena,Chauhan,4564545229,Saving,9751522761
1532,12,Meena,Pandey,5373893880,Current,9410971617
1533,36,Meena,Joshi,9164498011,Saving,9379548470
1534,41,Arjun,Bhattacharya,7974927897,Saving,9761129668
1535,71,Swati,Pandey,9895203437,Current,9720068116
1536,97,Rohan,Yadav,1890502290,Saving,9931765146
1537,77,Suresh,Yadav,5595324943,Saving,9163561313
1538,50,Arjun,Joshi,7010711074,Current,9376191542
1539,42,Meena,Yadav,2893105609,Saving,9161039108
1540,69,Meena,Bhattacharya,5526780246,Saving,9393325660
1541,70,Arjun,Bhattacharya,9167496843,Saving,9779362792
1542,74,Manish,Chauhan,9905712276,Saving,9932091429
1543,2,Kavita,Chauhan,8066249945,Current,9132123056
1544,4,Anjali,Kulkarni,2940087069,Current,9694968682
1545,37,Rohan,Das,1214791313,Saving,9326090989
1546,6,Anjali,Kulkarni,7021658648,Saving,9407108984
1547,48,Rohan,Deshmukh,8772267359,Saving,9123678211
1548,1,Vijay,Bansal,2210216840,Current,9322732588
1549,70,Suresh,Kulkarni,8108576592,Current,9396068383
1550,35,Meena,Chauhan,4538084213,Saving,9646353186
1551,3,Deepa,Yadav,7314357312,Saving,9875388552
1552,97,Swati,Deshmukh,4708774684,Saving,9944769161
1553,60,Kavita,Bansal,1088425392,Saving,9837910205
1554,4,Suresh,Deshmukh,5080052236,Saving,9676535384
1555,19,Deepa,Yadav,7197169217,Current,9689126766
1556,55,Anjali,Yadav,2097954948,Saving,9689560927
1557,62,Vijay,Bhattacharya,5233417002,Saving,9512834529
1558,23,Swati,Chauhan,9586092954,Current,9999399938
1559,8,Arjun,Chauhan,7079109005,Saving,9575014606
1560,17,Meena,Deshmukh,6188043241,Saving,9614987408
1561,82,Kavita,Joshi,9550029242,Saving,9763756618
1562,93,Anjali,Pandey,4629347087,Current,9640295832
1563,24,Kavita,Chauhan,1555138874,Saving,9598628045
1564,27,Kavita,Pandey,6366981789,Saving,9106355101
1565,97,Rohan,Deshmukh,8398429632,Current,9938881408
1566,73,Arjun,Chauhan,1685285605,Saving,9349798254
1567,32,Meena,Das,9675938528,Saving,9835323606
1568,38,Kavita,Yadav,4718581156,Saving,9716655199
1569,21,Deepa,Nair,7614047851,Current,9991973512
1570,62,Rohan,Kulkarni,9616725378,Saving,9737876709
1571,34,Manish,Pandey,3108232896,Current,9398779406
1572,80,Arjun,Pandey,5137672338,Saving,9520805614
1573,51,Kavita,Nair,4317099253,Current,9617824706
1574,68,Meena,Chauhan,9754111129,Saving,9516445586
1575,47,Anjali,Bhattacharya,4600946242,Saving,9447623623
1576,85,Anjali,Bansal,1708836836,Saving,9275814906
1577,93,Suresh,Kulkarni,4991804008,Current,9564186492
1578,43,Anjali,Bhattacharya,2867453124,Current,9376856687
1579,64,Swati,Kulkarni,9887450616,Saving,9408412691
1580,34,Vijay,Das,5615196917,Current,9715921800
1581,14,Kavita,Bhattacharya,2604023100,Current,9819868475
1582,5,Anjali,Nair,3529551221,Current,9345054468
1583,86,Swati,Joshi,1668866983,Saving,9911153154
1584,97,Suresh,Nair,6627740237,Current,9436812020
1585,15,Rohan,Bhattacharya,1661644174,Current,9444264344
1586,55,Kavita,Bansal,8372625255,Saving,9844763916
1587,12,Arjun,Bhattacharya,1128232404,Current,9302381283
1588,18,Vijay,Das,6006873510,Saving,9872673394
1589,89,Kavita,Nair,3562406639,Current,9472050520
1590,63,Swati,Yadav,2246079915,Saving,9193293979
1591,19,Swati,Das,7659685536,Saving,9914167874
1592,81,Vijay,Bhattacharya,1751310772,Saving,9137564726
1593,88,Vijay,Pandey,4381036105,Current,9231535535
1594,89,Manish,Pandey,8968101605,Current,9594964286
1595,43,Vijay,Chauhan,2700227332,Saving,9733553935
1596,59,Swati,Nair,2696483200,Current,9665771909
1597,77,Rohan,Bansal,7505191699,Saving,9917630339
1598,31,Arjun,Yadav,4101148162,Saving,9679015312
1599,45,Suresh,Kulkarni,7398661217,Saving,9729407011
1600,32,Kavita,Deshmukh,1324510555,Current,9216631948
1601,29,Swati,Bansal,2028574972,Saving,9994997780
1602,84,Suresh,Das,2980389052,Saving,9429032890
1603,26,Vijay,Nair,3630993019,Current,9680304564
1604,38,Swati,Bhattacharya,2298735998,Saving,9925898257
1605,7,Arjun,Nair,1141686637,Saving,9585254004
1606,19,Vijay,Yadav,9190978715,Current,9502795939
1607,16,Vijay,Yadav,6879793575,Saving,9980713399
1608,72,Anjali,Joshi,7773239807,Saving,9819212044
1609,73,Swati,Das,6048680307,Current,9905202337
1610,95,Deepa,Das,9044962063,Saving,9848568306
1611,34,Meena,Kulkarni,8651474442,Saving,9420645191
1612,42,Deepa,Pandey,2863607750,Current,9465033861
1613,40,Manish,Pandey,3477543745,Saving,9635596975
1614,34,Arjun,Nair,8048777462,Saving,9375510338
1615,34,Rohan,Yadav,6769680247,Saving,9611523473
1616,81,Anjali,Nair,5396770334,Saving,9849261035
1617,24,Vijay,Deshmukh,3838616737,Saving,9593814690
1618,56,Deepa,Yadav,4294116055,Saving,9600336372
1619,29,Arjun,Yadav,2649098052,Saving,9595049619
1620,46,Anjali,Bansal,8908145855,Saving,9952670186
1621,21,Swati,Pandey,8541284462,Current,9643394600
1622,19,Rohan,Deshmukh,1095770451,Saving,9507892960
1623,17,Kavita,Chauhan,4324742689,Saving,9117910209
1624,48,Swati,Bansal,7014434775,Saving,9677324885
1625,38,Swati,Joshi,1086569365,Saving,9108854553
1626,69,Kavita,Bansal,7820463698,Saving,9968915283
1627,3,Deepa,Bansal,1928815827,Current,9592633637
1628,23,Manish,Bansal,7887347111,Saving,9865698855
1629,11,Anjali,Bansal,1383595464,Current,9141002586
1630,61,Vijay,Joshi,4513401208,Saving,9182599494
1631,53,Manish,Deshmukh,1807910190,Saving,9273079249
1632,77,Manish,Bansal,7699651221,Current,9284809669
1633,19,Rohan,Kulkarni,3553381222,Saving,9737275360
1634,55,Manish,Deshmukh,6826339951,Saving,9972258562
1635,66,Anjali,Joshi,1164249332,Saving,9149076100
1636,48,Suresh,Bhattacharya,9913961918,Saving,9815553089
1637,76,Kavita,Yadav,3323468776,Saving,9500452143
1638,8,Kavita,Nair,6932704244,Saving,9121239189
1639,21,Arjun,Joshi,6056775903,Current,9111053221
1640,33,Swati,Pandey,5294043138,Saving,9939789504
1641,56,Arjun,Bansal,2670371477,Saving,9785333070
1642,7,Suresh,Bhattacharya,1058667471,Current,9140302605
1643,82,Swati,Bansal,5182465235,Saving,9244359063
1644,93,Kavita,Nair,4926533470,Saving,9241233215
1645,17,Vijay,Chauhan,6974933336,Saving,9828898531
1646,36,Deepa,Pandey,2895551351,Saving,9387969332
1647,29,Manish,Bhattacharya,9473143657,Saving,9710759251
1648,98,Vijay,Pandey,1975489918,Current,9222356930
1649,26,Deepa,Pandey,7234404658,Current,9750684848
1650,45,Anjali,Yadav,9059217269,Saving,9360258705
1651,90,Deepa,Joshi,6038358629,Saving,9652599779
1652,87,Anjali,Joshi,7115677772,Current,9396470142
1653,99,Kavita,Pandey,9705771055,Saving,9870578907
1654,94,Deepa,Yadav,9748960805,Current,9115953635
1655,37,Deepa,Pandey,5657918457,Current,9329475573
1656,39,Arjun,Joshi,5442548482,Saving,9342958330
1657,29,Vijay,Yadav,1813064770,Saving,9945041313
1658,69,Kavita,Joshi,1452790730,Current,9146011922
1659,19,Deepa,Deshmukh,5458084919,Saving,9240115340
1660,18,Suresh,Yadav,6917527217,Current,9663837472
1661,6,Anjali,Joshi,5408543520,Saving,9173628046
1662,86,Deepa,Kulkarni,3699240190,Saving,9293681511
1663,94,Rohan,Bansal,9951574692,Current,9138407098
1664,12,Swati,Joshi,3863861465,Saving,9356429166
1665,63,Deepa,Das,1053051080,Saving,9832558582
1666,75,Anjali,Bhattacharya,4879076402,Saving,9968243228
1667,55,Swati,Bansal,5047347245,Saving,9472522939
1668,75,Deepa,Bansal,2031857265,Current,9829626963
1669,48,Rohan,Pandey,5161282979,Current,9498436657
1670,79,Anjali,Chauhan,1275729262,Saving,9909681762
1671,47,Meena,Bansal,5902974195,Saving,9811565480
1672,1,Rohan,Joshi,6388495993,Saving,9964249185
1673,22,Swati,Chauhan,8833392585,Saving,9548534538
1674,18,Meena,Chauhan,8693511464,Saving,9882951406
1675,80,Manish,Chauhan,2090126235,Saving,9754119376
1676,22,Anjali,Das,6589922342,Saving,9261362420
1677,10,Arjun,Kulkarni,7474437874,Saving,9685659363
1678,2,Anjali,Kulkarni,8995635851,Saving,9953195387
1679,42,Deepa,Bansal,7748759763,Saving,9229944359
1680,84,Meena,Joshi,1696042590,Saving,9434567522
1681,73,Kavita,Yadav,5530453539,Saving,9657899359
1682,7,Swati,Joshi,9642972300,Saving,9894328720
1683,22,Deepa,Deshmukh,4149744308,Saving,9574690493
1684,88,Manish,Kulkarni,2087218296,Saving,9556666148
1685,7,Anjali,Joshi,1793394524,Current,9940552751
1686,6,Meena,Bhattacharya,7052291941,Saving,9172278775
1687,3,Manish,Joshi,9052621720,Saving,9436377680
1688,23,Deepa,Nair,1622403223,Current,9379402741
1689,95,Suresh,Deshmukh,4390357563,Current,9626752104
1690,15,Deepa,Nair,4263686555,Saving,9678434663
1691,36,Vijay,Chauhan,1181815941,Saving,9182665283
1692,70,Manish,Bansal,4492203519,Saving,9659336442
1693,86,Arjun,Das,6795746143,Saving,9980987006
1694,3,Arjun,Yadav,7633217685,Saving,9101872343
1695,99,Deepa,Yadav,5590985621,Saving,9478469748
1696,37,Manish,Chauhan,3371714732,Saving,9141466513
1697,12,Meena,Bansal,8303170483,Saving,9466332962
1698,53,Manish,Joshi,8163163594,Current,9999560542
1699,64,Manish,Deshmukh,1167566996,Saving,9447007788
1700,58,Arjun,Joshi,3609645315,Saving,9657952664
1701,32,Swati,Das,9021013882,Saving,9628027125
1702,28,Swati,Chauhan,8989495701,Current,9187740421
1703,57,Rohan,Chauhan,9924083617,Current,9667292128
1704,44,Suresh,Pandey,5255353273,Saving,9677730040
1705,8,Vijay,Yadav,6283063511,Saving,9572202549
1706,2,Suresh,Bhattacharya,5743026344,Saving,9330052945
1707,66,Arjun,Kulkarni,4852009712,Saving,9961774384
1708,75,Meena,Pandey,9948031275,Current,9883743689
1709,9,Meena,Nair,8389087536,Current,9423052261
1710,67,Arjun,Joshi,4904409320,Saving,9335796264
1711,86,Swati,Joshi,5317475076,Current,9489223253
1712,65,Vijay,Deshmukh,9658186078,Saving,9524680033
1713,50,Kavita,Kulkarni,9235547887,Saving,9345625871
1714,15,Anjali,Das,5692248714,Saving,9239578427
1715,71,Arjun,Bansal,4288900825,Saving,9710852334
1716,11,Suresh,Bansal,8351015877,Saving,9481152116
1717,1,Kavita,Bhattacharya,8751262809,Saving,9484059034
1718,90,Rohan,Deshmukh,1813017291,Saving,9300717905
1719,2,Manish,Bhattacharya,7252844880,Saving,9129489869
1720,83,Deepa,Pandey,9659780510,Saving,9198997322
1721,96,Meena,Das,2022543866,Current,9248825527
1722,59,Deepa,Das,6292633198,Saving,9372087841
1723,70,Deepa,Joshi,2649656007,Current,9735585807
1724,68,Kavita,Chauhan,3936180925,Saving,9492248429
1725,95,Rohan,Das,9298114294,Current,9534637742
1726,1,Deepa,Pandey,9506517838,Saving,9961207828
1727,14,Kavita,Pandey,3841046120,Saving,9578352742
1728,50,Arjun,Bhattacharya,2411438463,Saving,9939695256
1729,81,Meena,Bhattacharya,8282393987,Current,9143589391
1730,37,Deepa,Deshmukh,7222627857,Saving,9756760778
1731,76,Rohan,Pandey,4561437949,Saving,9113243794
1732,100,Vijay,Joshi,8337816995,Current,9522080940
1733,10,Swati,Nair,5256945407,Saving,9177134261
1734,74,Rohan,Deshmukh,1793197207,Saving,9937402903
1735,58,Deepa,Bansal,7955638000,Current,9143359900
1736,30,Manish,Joshi,6327041307,Saving,9239771556
1737,31,Meena,Joshi,4381072772,Saving,9277994275
1738,24,Arjun,Kulkarni,3321873748,Saving,9186611373
1739,84,Suresh,Bhattacharya,3784934002,Saving,9124100297
1740,30,Manish,Bhattacharya,2594233659,Saving,9624706268
1741,66,Deepa,Bhattacharya,9691600546,Current,9672831138
1742,47,Manish,Kulkarni,9651198344,Saving,9893633690
1743,83,Anjali,Das,4222884721,Current,9154299182
1744,61,Rohan,Yadav,4430726047,Current,9980333674
1745,51,Anjali,Bhattacharya,3372533914,Current,9540549698
1746,1,Swati,Das,1325413581,Saving,9525308285
1747,49,Anjali,Yadav,6066174690,Current,9375036166
1748,59,Arjun,Bhattacharya,7515849706,Current,9341178424
1749,70,Rohan,Pandey,1016692844,Current,9159159024
1750,78,Vijay,Das,3312099335,Saving,9802084266
1751,2,Kavita,Chauhan,5941585307,Current,9882746304
1752,73,Deepa,Chauhan,4028984836,Current,9963338641
1753,44,Vijay,Chauhan,2140057784,Saving,9592337410
1754,61,Swati,Das,1499169239,Saving,9254829192
1755,37,Rohan,Joshi,8711606343,Current,9422675732
1756,89,Kavita,Nair,3396640225,Saving,9779512236
1757,60,Meena,Das,6319216083,Saving,9231960733
1758,24,Kavita,Das,2464688683,Saving,9548154648
1759,34,Manish,Bansal,5876293941,Current,9496529289
1760,68,Suresh,Pandey,2289308217,Saving,9383313475
1761,79,Suresh,Kulkarni,3087628728,Saving,9137241145
1762,31,Rohan,Yadav,3318614180,Saving,9425989920
1763,30,Deepa,Pandey,4757433549,Saving,9921795595
1764,5,Manish,Kulkarni,4920694708,Current,9443862627
1765,84,Meena,Chauhan,3066133392,Current,9828895550
1766,64,Suresh,Yadav,1407324950,Saving,9115062524
1767,42,Arjun,Joshi,8465789772,Saving,9518508064
1768,75,Manish,Chauhan,6092059111,Current,9866756031
1769,32,Kavita,Nair,8365458275,Saving,9519474819
1770,69,Anjali,Bansal,6363999371,Current,9157784762
1771,48,Rohan,Pandey,3877448878,Saving,9218969556
1772,78,Anjali,Das,5350361718,Saving,9798467402
1773,24,Arjun,Bhattacharya,7450269692,Saving,9420584486
1774,13,Vijay,Pandey,6192703147,Saving,9205996680
1775,94,Vijay,Das,1363963497,Saving,9957809045
1776,1,Manish,Deshmukh,3396628015,Saving,9235952784
1777,48,Meena,Yadav,2145545547,Saving,9154356059
1778,9,Meena,Das,3789245620,Current,9896174014
1779,83,Deepa,Bhattacharya,9169308229,Saving,9514480620
1780,27,Deepa,Kulkarni,3956113666,Current,9984122003
1781,53,Arjun,Yadav,7362434008,Saving,9173046040
1782,74,Swati,Joshi,3821415101,Current,9746940846
1783,91,Manish,Kulkarni,3331049166,Current,9228798413
1784,39,Meena,Kulkarni,8846742020,Current,9762799437
1785,61,Arjun,Bhattacharya,1766933142,Current,9688633916
1786,56,Kavita,Bansal,4622369555,Saving,9764477728
1787,32,Vijay,Nair,2963812165,Current,9529090340
1788,100,Rohan,Pandey,5879420528,Saving,9692218261
1789,72,Meena,Yadav,6925912609,Saving,9426800731
1790,61,Vijay,Chauhan,3004609475,Current,9903910461
1791,95,Suresh,Pandey,2357551480,Current,9578780371
1792,57,Vijay,Yadav,1118777477,Current,9584155966
1793,90,Rohan,Bansal,7471281963,Saving,9839962906
1794,47,Kavita,Joshi,6239397664,Saving,9433307968
1795,44,Meena,Bhattacharya,8287358148,Saving,9305553045
1796,61,Rohan,Bhattacharya,3526012371,Saving,9489845442
1797,29,Kavita,Chauhan,5943626341,Current,9521624245
1798,3,Rohan,Kulkarni,1147856632,Saving,9814681543
1799,46,Kavita,Joshi,5404600087,Saving,9696570256
1800,46,Rohan,Pandey,4881875534,Saving,9250199202
1801,40,Swati,Yadav,7184928540,Saving,9156900705
1802,72,Arjun,Bhattacharya,5639493876,Saving,9661177125
1803,14,Arjun,Bhattacharya,8317587128,Saving,9245541530
1804,61,Kavita,Kulkarni,1259441027,Saving,9462121299
1805,88,Kavita,Das,4655016318,Saving,9658761592
1806,23,Rohan,Das,4507120850,Saving,9674086938
1807,46,Manish,Kulkarni,8942684520,Saving,9344957310
1808,86,Manish,Chauhan,4583694942,Saving,9430604899
1809,94,Vijay,Das,7646510979,Saving,9715602097
1810,62,Suresh,Yadav,4776451333,Saving,9554309687
1811,57,Manish,Bansal,4840339205,Saving,9548415061
1812,61,Anjali,Bhattacharya,5198421500,Saving,9362267527
1813,3,Arjun,Chauhan,7534398785,Saving,9880849018
1814,30,Deepa,Chauhan,2467045146,Saving,9197758938
1815,30,Manish,Deshmukh,7420487419,Saving,9666076571
1816,9,Kavita,Das,9265328537,Saving,9409230685
1817,4,Anjali,Bhattacharya,4912771870,Saving,9748924119
1818,25,Meena,Bansal,6998380213,Current,9178618700
1819,3,Rohan,Bansal,4659066252,Saving,9846370921
1820,37,Arjun,Nair,9030505356,Current,9149977451
1821,53,Deepa,Bansal,6745082740,Saving,9799793510
1822,16,Kavita,Chauhan,7951308175,Saving,9390796774
1823,12,Kavita,Yadav,6891492811,Current,9100977284
1824,64,Kavita,Deshmukh,6667410644,Saving,9444302548
1825,50,Suresh,Deshmukh,1687564490,Saving,9616754720
1826,73,Manish,Chauhan,8866909391,Saving,9212095233
1827,79,Anjali,Deshmukh,7639189055,Current,9830238934
1828,84,Deepa,Kulkarni,9981591064,Saving,9989511090
1829,97,Suresh,Yadav,1416380374,Saving,9643518991
1830,71,Deepa,Bhattacharya,2854371028,Saving,9927263530
1831,52,Meena,Pandey,2356098794,Saving,9267456096
1832,70,Deepa,Pandey,3064871746,Saving,9197609292
1833,33,Vijay,Das,4850530086,Saving,9290959011
1834,12,Meena,Bhattacharya,5825930718,Saving,9299286470
1835,75,Manish,Chauhan,2361451802,Saving,9527360996
